user_id,username,full_name,department,role,location,hostname,device_id,status,hire_date,termination_date,manager_username
EMP10479,ayushman.nagy50,Ayushman Nagy,legal,Consultant,,LPT-10479,DEV-11699,active,22-Sep-2021 23:16:50,not available,manager899
EMP10790,janani.barad1,Janani Barad,accounts,Administrator,remote,VDR-10790,dev93435,active,2025-07-24T07:49:43,NA,  manager394  
EMP10478,AACHAL.MANI50,Aachal Mani,sales,Officer,work_from_home,VDR-10478,DEV47701,active,,NA,NA
EMP12645,hemani.bhagat18,Hemani Bhagat,operations,Specialist,,LPT-12645,DEV79338,active,2024-04-14 17:12:46,,unknown
EMP10727,kabir.sampath9,Kabir Sampath,customer_care,Engineer,,WS-10727,,active,21/07/2024,not available,
EMP10581,nidra.agate60,Nidra Agate,information_technology,Consultant,head_office,LPT-10581,dev 17345,active,05-04-2023 05:05:18 AM,,manager581
EMP11157,jyoti.brar52,Jyoti Brar,people_team,Officer,branch_office,VDR-11157,dev 11545,open,2023-03-20 00:24:43,,manager212
EMP12547,hemani.oza5,Hemani Oza,research_development,Executive,branch_office,LPT-12547,,open,2023-03-28T17:09:59,,manager861
EMP11688,pranav.master58,Pranav Master,accounts,Executive,regional_office,WS-11688,DEV-64997,terminated,09-Mar-2021 04:48:18,2024/06/06,NA
EMP12633,aishani.sem75,Aishani Sem,legal,Manager,remote,WS-12633,DEV-42346,active,24/09/2022 03:53,NA,
EMP10045,kiaan.sen15,Kiaan Sen,marketing,Executive,warehouse,WS-10045,,active,2023-09-12 03:25:20,not available,  manager905  
EMP12849,eiravati.agrawal54,Eiravati Agrawal,cs,Analyst,data_center,WS-12849,dev49156,active,03-28-2020 08:29:48 PM,not available,
EMP10240,jalsa.bhatti59,Jalsa Bhatti,mktg,Executive,,VDR-10240,dev54185,inactive,1730249411,,manager976
EMP10251,aarini.memon10,Aarini Memon,information_technology,Director,remote,VDR-10251,dev 18357,active,2020-07-06 04:59:07,,unknown
EMP10990,dalbir.reddy82,Dalbir Reddy,sales,Analyst,work_from_home,VDR-10990,dev 86981,active,,NA,manager252
EMP10457,darsh.sura85,Darsh Sura,sales_dept,Trainee,remote,VDR-10457,dev98643,active,2021-04-06T20:28:44,,
EMP11272,umang.loke95,Umang Loke,operations,Officer,remote,VDR-11272,,active,26/11/2023 06:56,,manager461
EMP10676,yauvani_mannan99,Yauvani Mannan,research_development,Manager,remote,LPT-10676,dev30643,active,2020-02-17 09:37:22,NA,NA
EMP10772,gagan_bhandari75,Gagan Bhandari,operations,Consultant,data_center,VDR-10772,dev 97274,active,31/08/2024 00:47,NA,manager411
EMP11814,dipta_agate15,Dipta Agate,procurement,Director,data_center,WS-11814,dev49258,active,04/09/2022,not available,manager868
EMP11533,abdul_mitra65,Abdul Mitra,operations,Officer,data_center,WS-11533,dev 85342,open,1595851362,NA,manager678
EMP12356,vasatika.dhar45,Vasatika Dhar,research_development,Director,,WS-12356,DEV83798,open,2022-06-01 15:27:54,not available,  manager828  
EMP11084,yadavi.pandit87,Yadavi Pandit,innovation,Consultant,work_from_home,WS-11084,dev 61257,active,1772923502,not available,manager813
EMP11511,sudiksha.raman15,Sudiksha Raman,research_development,Manager,data_center,LPT-11511,DEV23090,active,29-Oct-2021 23:06:37,not available,manager407
EMP12404,  ekiya.chakraborty63  ,Ekiya Chakraborty,marketing_dept,Analyst,work_from_home,VDR-12404,,open,,not available,manager734
EMP10257,frederick.kaur54,Frederick Kaur,procurement,Analyst,,LPT-10257,DEV-18819,open,2020-04-14 07:37:42,,manager788
EMP12272,ekta.lal33,Ekta Lal,research_development,Trainee,head_office,VDR-12272,dev 88097,active,2023/10/14,,manager920
EMP10368,turvi.sarkar90,Turvi Sarkar,supply_chain,Analyst,branch_office,WS-10368,dev29441,open,02-10-2022 04:32:03 AM,,NA
EMP12050,aditya.nayar99,Aditya Nayar,procurement,Officer,data_center,WS-12050,dev80636,open,2022-07-16T20:58:15,,unknown
EMP12973,manya_chakrabarti30,Manya Chakrabarti,operations,Director,work_from_home,LPT-12973,dev53857,open,06-Apr-2023 22:53:35,not available,NA
EMP12844,OMAJA.MANGAT18,Omaja Mangat,sales,Administrator,data_center,VDR-12844,dev19253,active,1718838224,,manager722
EMP10354,nidra.mall33,Nidra Mall,human_resources,Specialist,regional_office,VDR-10354,,active,29/04/2024,,manager979
EMP11299,ojasvi_vohra60,Ojasvi Vohra,compliance,Director,branch_office,LPT-11299,dev 47148,active,18/10/2024,not available,manager694
EMP11864,isaac.bir96,Isaac Bir,mktg,Executive,regional_office,WS-11864,DEV-98055,open,05-17-2021 09:15:57 PM,NA,
EMP12219,dalaja.lata76,Dalaja Lata,compliance,Executive,data_center,WS-12219,DEV33203,active,16/02/2025,not available,
EMP11196,ODIKA.RAJAGOPAL41,Odika Rajagopal,operations,Manager,regional_office,WS-11196,,open,1761058921,,manager759
EMP11830,  atharv.peri95  ,Atharv Peri,operations,Consultant,warehouse,LPT-11830,dev97523,open,2026-02-04 06:53:30,,manager798
EMP12202,upma.kohli12,Upma Kohli,marketing,Analyst,regional_office,LPT-12202,DEV-82487,active,2022/09/19,NA,manager756
EMP11302,,Ubika Bhakta,finance,Consultant,regional_office,VDR-11302,,active,30/01/2026,,unknown
EMP10682,dhruv.sami40,Dhruv Sami,research_development,Trainee,branch_office,LPT-10682,dev28837,on_leave,,1767836603,manager816
EMP11381,jairaj_acharya41,Jairaj Acharya,human_resources,Consultant,regional_office,WS-11381,dev 26784,active,11/02/2024 22:10,NA,unknown
EMP10507,dipta.narayan36,Dipta Narayan,finance,Officer,branch_office,WS-10507,DEV-92132,open,2020-08-22 06:13:41,not available,
EMP10211,krishna_seth41,Krishna Seth,operations,Director,,WS-10211,DEV77499,active,2022/09/18,,MANAGER225
EMP11454,meera.kaur84,Meera Kaur,finance,Director,,WS-11454,,open,02-Feb-2024 08:00:54,not available,manager531
EMP10819,oni.wable49,Oni Wable,procurement,Consultant,branch_office,WS-10819,DEV-91522,active,1781893768,NA,manager869
EMP11650,charita.rattan19,Charita Rattan,information_technology,Trainee,data_center,VDR-11650,dev80975,inactive,2023-06-03 16:30:48,31/01/2026 22:07,MANAGER515
EMP12909,varsha_swamy83,Varsha Swamy,call_center,Officer,regional_office,WS-12909,dev 95939,blocked,11-01-2020 09:08:30 AM,1640142426,
EMP10582,charan.deshmukh24,Charan Deshmukh,sales_team,Administrator,work_from_home,WS-10582,dev11653,open,2026-07-14 13:05:32,NA,manager494
EMP10175,benjamin.rau26,Benjamin Rau,procurement,Executive,work_from_home,WS-10175,dev16839,active,1677483290,NA,manager205
EMP11712,vasatika.kunda70,Vasatika Kunda,information_technology,Officer,data_center,VDR-11712,DEV61903,active,08-29-2024 09:06:46 PM,not available,
EMP10430,dhruv.bose40,Dhruv Bose,compliance,Consultant,remote,WS-10430,dev 86751,active,1609453523,not available,  manager987  
EMP11507,owen.badal65,Owen Badal,human_resources,Administrator,,VDR-11507,,terminated,,2024-12-03 15:40:19,manager362
EMP10744,  dayamai.din39  ,Dayamai Din,operations,Director,head_office,VDR-10744,dev40885,active,05/07/2024,,NA
EMP11362,meghana.jaggi6,Meghana Jaggi,human_resources,Consultant,data_center,WS-11362,DEV-92684,active,2023-09-15 15:24:43,NA,manager588
EMP11097,nirja.jani16,Nirja Jani,information_technology,Executive,warehouse,LPT-11097,dev 95542,open,2024-10-13T14:45:26,not available,manager871
EMP10506,ekanta.ravel60,Ekanta Ravel,innovation,Consultant,,WS-10506,dev 73828,active,30/06/2021 02:22,,MANAGER183
EMP10945,sachi.shetty87,Sachi Shetty,finance,Analyst,warehouse,WS-10945,dev33784,active,2020/06/30,NA,manager201
EMP11135,nandini.pai30,Nandini Pai,sales_dept,Consultant,data_center,WS-11135,DEV18041,open,2025-06-23T10:39:45,not available,manager212
EMP11023,aashi.raju60,Aashi Raju,research_development,Trainee,head_office,LPT-11023,dev81883,active,2026-01-26T00:29:44,,NA
EMP10196,omaja.soman68,Omaja Soman,operations,Director,remote,VDR-10196,DEV-46528,active,18/12/2020 11:20,NA,manager290
EMP12512,,Nihal Lanka,cs,Trainee,branch_office,WS-12512,DEV-62698,open,2023/09/28,NA,manager806
EMP10088,hema.yadav5,Hema Yadav,sales,Administrator,regional_office,WS-10088,dev69510,active,1640496024,NA,unknown
EMP11047,riya.trivedi40,Riya Trivedi,research_development,Administrator,,VDR-11047,,active,,NA,manager580
EMP12878,zayyan.contractor3,Zayyan Contractor,customer_support,Engineer,work_from_home,WS-12878,DEV-71597,terminated,18/03/2026 14:53,1774179151,unknown
EMP12025,oliver.devan65,Oliver Devan,research_development,Analyst,regional_office,VDR-12025,DEV-67855,active,10/07/2021 06:21,not available,  manager657  
EMP12943,jatin.garde4,Jatin Garde,supply_chain,Executive,branch_office,LPT-12943,,active,08-02-2022 03:16:19 PM,not available,NA
EMP10678,AVI.KALLA37,Avi Kalla,procurement,Engineer,branch_office,LPT-10678,DEV50812,active,11-18-2022 10:12:09 AM,NA,manager151
EMP11034,anamika.gala90,Anamika Gala,legal,Executive,,LPT-11034,DEV93277,active,06-Nov-2025 09:02:37,not available,manager971
EMP10564,rayaan.aggarwal35,Rayaan Aggarwal,procurement,Director,remote,WS-10564,,open,06-06-2024 11:46:49 AM,,NA
EMP10343,AYAAN.KALA66,Ayaan Kala,sales_dept,Director,remote,,DEV-17152,blocked,13/01/2022,29-Dec-2022 21:20:26,manager753
EMP12346,upasna.vig49,Upasna Vig,procurement,Engineer,warehouse,WS-12346,,active,1673870309,not available,NA
EMP10025,NAVEEN.JOHAL55,Naveen Johal,finance,Administrator,data_center,LPT-10025,DEV19880,open,05/09/2024 19:13,NA,manager767
EMP10940,,Mekhala Talwar,supply_chain,Analyst,warehouse,VDR-10940,dev 34824,open,1712762875,,
EMP11859,aachal.sarraf5,Aachal Sarraf,sales_dept,Specialist,,,dev44782,active,,not available,manager941
EMP12892,nirja.bhakta26,Nirja Bhakta,information_technology,Officer,warehouse,VDR-12892,dev 26926,blocked,21/09/2022,06-Dec-2024 23:55:26,NA
EMP12795,zehaan.naik32,Zehaan Naik,procurement,Manager,data_center,LPT-12795,dev94752,open,2024/01/08,not available,manager391
EMP11488,gaurangi.viswanathan21,Gaurangi Viswanathan,research_development,Consultant,regional_office,LPT-11488,DEV32965,active,2026-01-23 13:39:45,not available,
EMP11525,yamini.cherian93,Yamini Cherian,procurement,Trainee,head_office,VDR-11525,DEV-61126,open,03/01/2026,not available,manager386
EMP12422,madhav.grover92,Madhav Grover,operations,Officer,branch_office,WS-12422,DEV-81229,active,2024-03-31 21:40:58,,unknown
EMP12574,vanya.rana13,Vanya Rana,sales_dept,Trainee,head_office,LPT-12574,DEV-78601,terminated,16/09/2022,11/04/2025 12:46,manager478
EMP10650,darika.sha73,Darika Sha,finance,Executive,work_from_home,LPT-10650,dev33444,active,08/06/2020 09:59,,manager416
EMP10867,nathan.madan77,Nathan Madan,information_technology,Analyst,remote,VDR-10867,dev 91219,active,2023-05-11T06:43:38,NA,manager235
EMP11350,utkarsh.nadig92,Utkarsh Nadig,operations_dept,Engineer,data_center,VDR-11350,dev14272,active,1618122166,not available,manager764
EMP10067,wyatt.bora78,Wyatt Bora,people_team,Executive,remote,LPT-10067,DEV85849,open,08-27-2022 05:13:05 AM,NA,  manager484  
EMP12249,hemal.naik73,Hemal Naik,operations,Analyst,head_office,LPT-12249,DEV-64746,active,2025-12-13 16:38:39,not available,NA
EMP10621,bhanumati_ratta30,Bhanumati Ratta,sales,Consultant,,VDR-10621,dev 21247,active,06-18-2020 10:38:57 AM,NA,manager735
EMP10651,  pranit.srinivas94  ,Pranit Srinivas,research_development,Administrator,,LPT-10651,,on_leave,,2023-11-17 15:02:30,manager609
EMP12195,BALENDRA.JHA12,Balendra Jha,procurement,Officer,regional_office,WS-12195,DEV43113,active,,not available,NA
EMP10602,sai_goda99,Sai Goda,procurement,Consultant,regional_office,WS-10602,DEV-97194,open,2020/11/19,not available,manager284
EMP12911,charan.dhawan17,Charan Dhawan,sales_team,Trainee,work_from_home,LPT-12911,dev87264,active,19/04/2023,,manager336
EMP10423,bahadurjit.dyal80,Bahadurjit Dyal,legal,Specialist,head_office,LPT-10423,DEV-77045,on_leave,03-08-2023 04:35:37 PM,NA,  manager708  
EMP12171,  bishakha.bajaj79  ,Bishakha Bajaj,human_resources,Director,head_office,LPT-12171,,open,,NA,
EMP12805,anamika.hayer81,Anamika Hayer,marketing,Engineer,head_office,LPT-12805,DEV-36174,active,,NA,unknown
EMP11910,  jonathan.lalla10  ,Jonathan Lalla,human_resources,Officer,data_center,VDR-11910,dev 27789,active,10-28-2021 12:47:43 PM,not available,manager199
EMP12861,  lakshmi.gill13  ,Lakshmi Gill,accounts,Manager,branch_office,VDR-12861,dev81834,open,16-Jul-2024 01:07:45,NA,
EMP11113,RACHANA.JANI60,Rachana Jani,support,Administrator,remote,WS-11113,dev 78235,terminated,12-11-2021 05:53:16 PM,09-07-2022 08:46:26 PM,NA
EMP11477,odika.mann97,Odika Mann,operations,Trainee,,WS-11477,DEV-13875,active,2024-12-22 08:03:20,not available,MANAGER460
EMP11553,zaid_chad19,Zaid Chad,legal,Analyst,warehouse,WS-11553,dev 88447,open,1623401097,not available,manager115
EMP10124,sathvik.kadakia72,Sathvik Kadakia,operations,Specialist,branch_office,VDR-10124,dev 18285,active,2023/12/13,NA,NA
EMP12541,saumya.contractor14,Saumya Contractor,support,Specialist,head_office,LPT-12541,dev 35220,active,2024-06-21T17:30:24,not available,manager804
EMP12903,farhan.pathak41,Farhan Pathak,sales,Specialist,warehouse,,dev81387,active,2025/10/30,not available,  manager563  
EMP11866,leena.sankaran10,Leena Sankaran,finance,Manager,work_from_home,LPT-11866,DEV41398,active,21/07/2026 08:40,not available,NA
EMP11872,janani.narula52,Janani Narula,sales_team,Executive,branch_office,VDR-11872,,active,12-26-2024 05:45:30 PM,,manager168
EMP10532,jack.mallick72,Jack Mallick,research_development,Executive,remote,VDR-10532,dev 82733,active,1660153360,NA,manager892
EMP12009,gautam.bala88,Gautam Bala,marketing_dept,Manager,data_center,WS-12009,DEV-80016,open,2021-03-16T11:22:45,NA,NA
EMP11057,turvi.devan14,Turvi Devan,procurement,Consultant,work_from_home,LPT-11057,dev 45261,active,13-May-2026 20:33:55,NA,manager415
EMP12907,ekani.kalita20,Ekani Kalita,information_technology,Trainee,data_center,LPT-12907,DEV-29783,open,25-May-2023 02:38:26,not available,MANAGER284
EMP11690,madhav.handa28,Madhav Handa,people_team,Analyst,data_center,WS-11690,DEV29647,open,,NA,manager501
EMP11487,manya.sridhar12,Manya Sridhar,operations,Analyst,regional_office,VDR-11487,dev 95736,active,2024-05-07T15:56:04,not available,NA
EMP10557,watika.sami2,Watika Sami,finance,Director,data_center,LPT-10557,DEV-92660,active,1771260741,not available,manager598
EMP12561,OVIYA.PRADHAN73,Oviya Pradhan,human_resources,Specialist,head_office,WS-12561,DEV48217,open,2024-10-28 09:30:27,not available,  manager547  
EMP11173,,Adya Mutti,legal,Engineer,,LPT-11173,DEV-17322,active,2020-12-30 05:44:06,NA,NA
EMP10176,lajita.choudhury92,Lajita Choudhury,cs,Manager,,LPT-10176,dev31012,open,2024-05-13 22:21:16,NA,manager547
EMP10322,bakhshi.dora47,Bakhshi Dora,support,Analyst,work_from_home,VDR-10322,dev 67850,active,2023-08-13 21:49:53,,manager949
EMP11188,pranav.dara5,Pranav Dara,marketing,Executive,branch_office,VDR-11188,DEV70700,active,1745864704,not available,manager835
EMP11461,,Laksh Luthra,operations,Administrator,data_center,WS-11461,DEV98473,active,,not available,manager283
EMP12478,tanay.khosla86,Tanay Khosla,marketing,Executive,regional_office,WS-12478,dev28342,active,1661757190,not available,manager218
EMP11545,  hritik.shan95  ,Hritik Shan,procurement,Consultant,regional_office,WS-11545,DEV-64411,active,10-09-2020 01:51:57 AM,,NA
EMP10695,charita_dhingra41,Charita Dhingra,legal,Director,data_center,WS-10695,dev81449,active,2021/06/22,NA,manager292
EMP11628,gautami.chaudhry69,Gautami Chaudhry,information_technology,Director,regional_office,VDR-11628,DEV-78679,blocked,,08-Jul-2024 02:07:44,NA
EMP10080,ubika.anne68,Ubika Anne,supply_chain,Administrator,head_office,LPT-10080,dev48829,active,11/07/2021 12:07,not available,manager825
EMP12525,oeshi.gara54,Oeshi Gara,research_development,Director,remote,VDR-12525,dev 96412,terminated,2025/05/01,NA,NA
EMP11149,ekaraj.kaur18,Ekaraj Kaur,marketing_dept,Analyst,regional_office,LPT-11149,dev37521,active,01-05-2020 08:23:19 AM,not available,manager747
EMP11151,aadhya.saini38,Aadhya Saini,operations,Analyst,regional_office,LPT-11151,DEV-56593,open,18-May-2022 23:11:00,not available,manager116
EMP10862,gauri.nagi49,Gauri Nagi,finance,Director,work_from_home,,dev 88654,active,29/05/2022,not available,manager293
EMP11260,alexander.gaba61,Alexander Gaba,customer_care,Trainee,remote,,DEV25509,terminated,2020-09-18 04:28:21,,MANAGER614
EMP10439,WILLIAM.SANKARAN18,William Sankaran,operations,Trainee,,,DEV-31611,terminated,2023-06-07T07:03:41,,manager234
EMP10471,ekaraj_sharaf36,Ekaraj Sharaf,legal,Consultant,remote,WS-10471,dev 27481,active,2025-02-14T23:28:45,not available,manager866
EMP12230,chakradev.loyal14,Chakradev Loyal,human_resources,Consultant,,WS-12230,DEV20599,active,2020/05/15,NA,  manager332  
EMP12011,  wishi.ganesh63  ,Wishi Ganesh,procurement,Officer,work_from_home,LPT-12011,dev23413,open,03-22-2022 04:54:18 AM,not available,manager529
EMP11706,JYOTI.SARAF98,Jyoti Saraf,operations,Manager,remote,WS-11706,,active,27-Feb-2025 11:05:04,not available,  manager266  
EMP10812,advika.mani57,Advika Mani,sales_team,Officer,data_center,WS-10812,,open,1596522365,NA,NA
EMP11234,gaurika.chopra35,Gaurika Chopra,brand_team,Trainee,branch_office,LPT-11234,dev 55685,active,1752836459,not available,manager863
EMP12246,unni.hayer3,Unni Hayer,finance,Consultant,work_from_home,WS-12246,DEV68351,active,16-Jun-2020 17:17:41,not available,manager281
EMP10568,mekhala.nadig40,Mekhala Nadig,sales,Engineer,regional_office,WS-10568,dev 68085,active,02-11-2021 08:43:50 PM,not available,manager274
EMP12425,jeet.rajagopalan64,Jeet Rajagopalan,research_development,Officer,data_center,LPT-12425,dev 51114,open,,not available,unknown
EMP11653,BALHAAR.BHAKTA94,Balhaar Bhakta,procurement,Consultant,,VDR-11653,dev 63504,active,1660219368,,manager244
EMP10141,,Nidhi Murty,operations,Executive,,LPT-10141,,on_leave,11/10/2024 02:08,,manager225
EMP10511,samaksh.dutt66,Samaksh Dutt,finance,Trainee,branch_office,LPT-10511,,terminated,10-Aug-2025 17:25:10,NA,manager849
EMP11612,  aarush.vasa18  ,Aarush Vasa,operations,Executive,,WS-11612,DEV56551,open,2023/08/30,not available,NA
EMP12605,tripti.chander54,Tripti Chander,call_center,Analyst,data_center,,dev 44035,terminated,,,NA
EMP11809,GIRISH.ATWAL74,Girish Atwal,brand_team,Trainee,,WS-11809,,active,25/01/2026,not available,manager755
EMP12866,ABHIRAM.BAHRI83,Abhiram Bahri,customer_support,Trainee,,WS-12866,,open,2022-06-20T09:08:47,not available,manager634
EMP11684,timothy.gopal8,Timothy Gopal,supply_chain,Director,head_office,VDR-11684,DEV-68449,active,01/05/2026 08:41,not available,manager426
EMP10610,ojasvi.gour94,Ojasvi Gour,human_resources,Consultant,work_from_home,WS-10610,,active,,NA,manager939
EMP12810,garima.kant8,Garima Kant,cs,Executive,regional_office,LPT-12810,DEV-20476,active,2020-07-16T08:39:00,,MANAGER863
EMP11966,varsha.bhakta93,Varsha Bhakta,finance,Engineer,,VDR-11966,DEV76303,open,2022-01-16 02:18:51,not available,MANAGER443
EMP10831,nilima.bahri98,Nilima Bahri,operations_dept,Executive,warehouse,WS-10831,DEV-57622,on_leave,,not available,  manager967  
EMP10177,jason.rege12,Jason Rege,sales,Trainee,remote,LPT-10177,DEV64381,active,04-08-2024 04:21:48 PM,NA,manager495
EMP10857,manbir_subramaniam95,Manbir Subramaniam,finance,Administrator,,VDR-10857,DEV-87728,inactive,2022/05/25,1764746732,  manager502  
EMP10693,wriddhish.babu12,Wriddhish Babu,supply_chain,Analyst,warehouse,VDR-10693,dev 62978,inactive,2022/07/02,02-May-2026 18:32:06,manager154
EMP11736,vanya.desai85,Vanya Desai,operations,Officer,,LPT-11736,dev 52036,active,12-13-2022 10:22:07 AM,not available,manager694
